X,Y,NAME,ACRES_RPT,ACRES_CALC,COMMENT,RUCODE,FULL_LABEL,INCIDENT_N,DECADE,MONTH,DAY,RX_BURN,NAMELABEL,UIDENT,ACRES,STATE,YEAR,UNIT_ID,FIRE_NUM,FIRE_NAME,AGENCY,ALARM_DATE,CONT_DATE,C_METHOD,CAUSE,REPORT_AC,INC_NUM,CONTR_NUM,PROJ_NAME,BURN_DATE,END_DATE,RX_TYPE,RX_CONSUM,Hectares
62998.25811,-408603.0248,,118,124,Date unknown,,0/00/00,,0,0,0,,"
0/00/00
118",194VENT_CO,124.299,CA,0,VNC,,,VNC,,,0,0,0,,,,,,0,0,50.30206985
61806.94318,-407860.6327,,359,359,Date unknown,,0/00/00,,0,0,0,,"
0/00/00
359",117VENT_CO,359.32,CA,0,VNC,,,VNC,,,0,0,0,,,,,,0,0,145.4118378
63298.66554,-412936.6523,Taylor Ranch,50,49,Date unknown,,0/00/00,,0,0,0,,"Taylor Ranch
0/00/00
50",57VENT_CO,49.24,CA,0,VNC,,Taylor Ranch,VNC,,,0,0,0,,,,,,0,0,19.92691646
62568.95818,-412836.5083,Taylor Ranch,145,144,Date unknown,,0/00/00,,0,0,0,,"Taylor Ranch
0/00/00
145",10VENT_CO,144.66,CA,0,VNC,,Taylor Ranch,VNC,,,0,0,0,,,,,,0,0,58.54189889
67118.18052,-392685.1673,Cozy Dell,3200,2975,,,1898/09/01,,1890,9,1,,"Cozy Dell
1898/09/01
3200",63VENT_CO,2974.169,CA,1898,VNC,,Cozy Dell,VNC,,,0,0,0,,,,,,0,0,1203.60352
58277.75706,-396457.0305,Los Padres,21200,20546,,,1898/09/01,,1890,9,1,,"Los Padres
1898/09/01
21200",2VENT_CO,20537.214,CA,1898,VNC,,Los Padres,VNC,,,0,0,0,,,,,,0,0,8311.11582
64893.44768,-392802.2083,Matilija,14000,2641,Rpt > Calc'd,,1898/04/01,,1890,4,1,,"Matilija
1898/04/01
14000",123VENT_CO,2640.732,CA,1898,VNC,,Matilija,VNC,,,0,0,0,,,,,,0,0,1068.666136
62415.71011,-399533.0521,Feroud / Aliso,500,731,,,8/1/1902,,1900,8,1,,"Feroud / Aliso
1902/08/01
500",124VENT_CO,731.389,CA,1902,VNC,,Feroud / Aliso,VNC,,,0,0,0,,,,,,0,0,295.9827715
68796.04835,-397968.6795,San Antonio,570,380,,,10/1/1903,,1900,10,1,,"San Antonio
1903/10/01
570",127VENT_CO,380.205,CA,1903,VNC,,San Antonio,VNC,,,0,0,0,,,,,,0,0,153.8633391
75353.95308,-396420.5747,Reeves,600,859,,,7/1/1908,,1900,7,1,,"Reeves
1908/07/01
600",74VENT_CO,859.24,CA,1908,VNC,,Reeves,VNC,,,0,0,0,,,,,,0,0,347.7219824
77145.45846,-392777.6367,Horn Canyon,3600,3174,,,9/1/1909,,1900,9,1,,"Horn Canyon
1909/09/01
3600",76VENT_CO,3173.982,CA,1909,VNC,,Horn Canyon,VNC,,,0,0,0,,,,,,0,0,1284.464874
56098.5621,-398188.1625,Coyote Creek,11500,11230,,,7/1/1910,,1910,7,1,,"Coyote Creek
1910/07/01
11500",154VENT_CO,11225.381,CA,1910,VNC,,Coyote Creek,VNC,,,0,0,0,,,,,,0,0,4542.750492
92825.18728,-396865.1055,,484,484,,,1911/00/00,,1910,0,0,,"
1911/00/00
484",LPNF19110204,484.719,CA,1911,VNC,,,VNC,,,0,0,0,,,,,,0,0,196.1589448
69635.65528,-394778.4924,Grand Avenue,241,197,,,2/1/1912,,1910,2,1,,"Grand Avenue
1912/02/01
241",50VENT_CO,197.01,CA,1912,VNC,,Grand Avenue,VNC,,,0,0,0,,,,,,0,0,79.72696505
104578.4045,-399929.9834,,126,126,,,1912/00/00,,1910,0,0,,"
1912/00/00
126",LPNF19120209,126.494,CA,1912,VNC,,,VNC,,,0,0,0,,,,,,0,0,51.1901273
103070.0439,-399229.0446,,913,913,,,1912/00/00,,1910,0,0,,"
1912/00/00
913",LPNF19120208,912.98,CA,1912,VNC,,,VNC,,,0,0,0,,,,,,0,0,369.4699473
113465.5721,-396337.0265,,303,303,,,1912/00/00,,1910,0,0,,"
1912/00/00
303",LPNF19120206,303.401,CA,1912,VNC,,,VNC,,,0,0,0,,,,,,0,0,122.7820341
53510.35715,-400180.2846,,632,632,,,1913/00/00,,1910,0,0,,"
1913/00/00
632",LPNF19130207,631.873,CA,1913,VNC,,,VNC,,,0,0,0,,,,,,0,0,255.7100918
107510.9679,-399133.0644,,189,189,,,1914/00/00,,1910,0,0,,"
1914/00/00
189",LPNF19140212,189.308,CA,1914,VNC,,,VNC,,,0,0,0,,,,,,0,0,76.61034048
61543.21227,-399130.5944,,201,201,,,1914/00/00,,1910,0,0,,"
1914/00/00
201",LPNF19140211,201.244,CA,1914,VNC,,,VNC,,,0,0,0,,,,,,0,0,81.44052392
85236.43893,-397613.0762,,119,119,,,1914/00/00,,1910,0,0,,"
1914/00/00
119",LPNF19140210,119.701,CA,1914,VNC,,,VNC,,,0,0,0,,,,,,0,0,48.44147559
60933.0912,-401440.2969,,133,133,,,1915/00/00,,1910,0,0,,"
1915/00/00
133",LPNF19150219,133.342,CA,1915,VNC,,,VNC,,,0,0,0,,,,,,0,0,53.96150515
84309.06114,-398545.0675,,58,58,,,1915/00/00,,1910,0,0,,"
1915/00/00
58",LPNF19150218,58.326,CA,1915,VNC,,,VNC,,,0,0,0,,,,,,0,0,23.60354835
96760.95168,-397623.1812,,156,156,,,1915/00/00,,1910,0,0,,"
1915/00/00
156",LPNF19150217,156.14,CA,1915,VNC,,,VNC,,,0,0,0,,,,,,0,0,63.18774666
82517.38085,-389270.1963,,172,172,,,1915/00/00,,1910,0,0,,"
1915/00/00
172",LPNF19150999,172.738,CA,1915,VNC,,,VNC,,,0,0,0,,,,,,0,0,69.90473943
58395.76086,-387278.1497,,288,288,,,1915/00/00,,1910,0,0,,"
1915/00/00
288",LPNF19150049,288.846,CA,1915,VNC,,,VNC,,,0,0,0,,,,,,0,0,116.8917321
95740.67616,-373552.4619,,115,115,,,1915/00/00,,1910,0,0,,"
1915/00/00
115",LPNF19150213,115.339,CA,1915,VNC,,,VNC,,,0,0,0,,,,,,0,0,46.67588202
102315.0984,-360831.1953,,110,110,,,1915/00/00,,1910,0,0,,"
1915/00/00
110",LPNF19150004,110.486,CA,1915,VNC,,,VNC,,,0,0,0,,,,,,0,0,44.71225239
103837.1375,-360547.4304,,111,111,,,1915/00/00,,1910,0,0,,"
1915/00/00
111",LPNF19150019,111.561,CA,1915,VNC,,,VNC,,,0,0,0,,,,,,0,0,45.1471937
96947.84492,-398732.4519,,132,132,,,1916/00/00,,1910,0,0,,"
1916/00/00
132",LPNF19160205,132.472,CA,1916,VNC,,,VNC,,,0,0,0,,,,,,0,0,53.6097173
58472.95376,-398422.3362,,146,146,,,1916/00/00,,1910,0,0,,"
1916/00/00
146",LPNF19160204,146.308,CA,1916,VNC,,,VNC,,,0,0,0,,,,,,0,0,59.20878651
65004.32939,-392398.2463,Thatcher,26000,29645,,,6/1/1917,,1910,6,1,,"Thatcher
1917/06/01
26000",LPNF19170012,29634.35,CA,1917,VNC,,Thatcher,VNC,,,0,0,0,,,,,,0,0,11992.59602
105566.6527,-388789.5378,,44003,44003,,,1917/00/00,,1910,0,0,,"
1917/00/00
44003",LPNF19170065,44003.064,CA,1917,VNC,,,VNC,,,0,0,0,,,,,,0,0,17807.4084
44380.89474,-398012.1231,,19405,19405,,,1917/00/00,,1910,0,0,,"
1917/00/00
19405",LPNF19170011,19394.13,CA,1917,VNC,,,VNC,,,0,0,0,,,,,,0,0,7848.526023
95002.94232,-399689.3967,,59,59,,,1918/00/00,,1910,0,0,,"
1918/00/00
59",LPNF19180204,59.238,CA,1918,VNC,,,VNC,,,0,0,0,,,,,,0,0,23.97262257
110328.4474,-399636.7167,,2290,2290,,,1918/00/00,,1910,0,0,,"
1918/00/00
2290",LPNF19180202,2290.349,CA,1918,VNC,,,VNC,,,0,0,0,,,,,,0,0,926.8715485
78455.14243,-371782.3338,,73,73,,,1919/00/00,,1910,0,0,,"
1919/00/00
73",LPNF19190020,73.89,CA,1919,VNC,,,VNC,,,0,0,0,,,,,,0,0,29.90215384
78794.15568,-363299.8426,,479,479,,,1919/00/00,,1910,0,0,,"
1919/00/00
479",LPNF19190030,479.648,CA,1919,VNC,,,VNC,,,0,0,0,,,,,,0,0,194.1067482
90832.15237,-401948.0396,,182,182,,,1920/00/00,,1920,0,0,,"
1920/00/00
182",LPNF19200207,182.89,CA,1920,VNC,,,VNC,,,0,0,0,,,,,,0,0,74.01284017
53489.93959,-401735.0841,,176,176,,,1920/00/00,,1920,0,0,,"
1920/00/00
176",LPNF19200206,176.379,CA,1920,VNC,,,VNC,,,0,0,0,,,,,,0,0,71.37811428
84027.5967,-397679.697,,116,116,,,1920/00/00,,1920,0,0,,"
1920/00/00
116",LPNF19200998,116.458,CA,1920,VNC,,,VNC,,,0,0,0,,,,,,0,0,47.12894213
78187.64532,-378091.6069,,7857,7857,,,1920/00/00,,1920,0,0,,"
1920/00/00
7857",LPNF19200999,7855.77,CA,1920,VNC,,,VNC,,,0,0,0,,,,,,0,0,3179.117396
83220.88184,-398116.7882,,74,74,,,1921/00/00,,1920,0,0,,"
1921/00/00
74",LPNF19210211,74.241,CA,1921,VNC,,,VNC,,,0,0,0,,,,,,0,0,30.04428124
82070.80003,-396202.6018,,1588,1588,,,1921/00/00,,1920,0,0,,"
1921/00/00
1588",LPNF19210205,1588.258,CA,1921,VNC,,,VNC,,,0,0,0,,,,,,0,0,642.7451604
55612.0474,-386957.1397,,745,745,,,1921/00/00,,1920,0,0,,"
1921/00/00
745",LPNF19210024,745.246,CA,1921,VNC,,,VNC,,,0,0,0,,,,,,0,0,301.5905352
97453.51774,-356691.7579,,1047,1047,,,1921/00/00,,1920,0,0,,"
1921/00/00
1047",LPNF19210036,1047.458,CA,1921,VNC,,,VNC,,,0,0,0,,,,,,0,0,423.8912804
108469.9305,-399048.9607,,492,492,,,1922/00/00,,1920,0,0,,"
1922/00/00
492",LPNF19220207,492.951,CA,1922,VNC,,,VNC,,,0,0,0,,,,,,0,0,199.4900446
107085.25,-385157.1699,,425,425,,,1922/00/00,,1920,0,0,,"
1922/00/00
425",LPNF19220002,425.437,CA,1922,VNC,,,VNC,,,0,0,0,,,,,,0,0,172.1681885
86896.07869,-398351.2679,,442,442,,,1922/00/00,,1920,0,0,,"
1922/00/00
442",LPNF19220206,442.542,CA,1922,VNC,,,VNC,,,0,0,0,,,,,,0,0,179.0902848
78635.73185,-394650.8764,,256,256,,,1922/00/00,,1920,0,0,,"
1922/00/00
256",LPNF19220999,256.863,CA,1922,VNC,,,VNC,,,0,0,0,,,,,,0,0,103.948645
95002.77655,-370167.6143,,908,908,,,1922/00/00,,1920,0,0,,"
1922/00/00
908",LPNF19220030,908.047,CA,1922,VNC,,,VNC,,,0,0,0,,,,,,0,0,367.473382
96045.65621,-365307.225,,1372,1372,,,1922/00/00,,1920,0,0,,"
1922/00/00
1372",LPNF19220203,1372.616,CA,1922,VNC,,,VNC,,,0,0,0,,,,,,0,0,555.4779049
56924.23916,-396636.7115,,4233,4233,,,1923/00/00,,1920,0,0,,"
1923/00/00
4233",LPNF19230208,4231.986,CA,1923,VNC,,,VNC,,,0,0,0,,,,,,0,0,1712.623796
92639.51505,-369929.2511,,2156,2156,,,1923/00/00,,1920,0,0,,"
1923/00/00
2156",LPNF19230022,2155.733,CA,1923,VNC,,,VNC,,,0,0,0,,,,,,0,0,872.3942825
100739.872,-361472.8284,,71,71,,,1923/00/00,,1920,0,0,,"
1923/00/00
71",LPNF19230999,71.195,CA,1923,VNC,,,VNC,,,0,0,0,,,,,,0,0,28.81176253
112836.0914,-385798.2797,,373,373,,,1924/00/00,,1920,0,0,,"
1924/00/00
373",LPNF19240996,373.168,CA,1924,VNC,,,VNC,,,0,0,0,,,,,,0,0,151.0157191
93852.53233,-397820.9585,,971,971,,,1924/00/00,,1920,0,0,,"
1924/00/00
971",LPNF19240204,971.442,CA,1924,VNC,,,VNC,,,0,0,0,,,,,,0,0,393.1286818
94581.88858,-388468.5853,,122,122,,,1924/00/00,,1920,0,0,,"
1924/00/00
122",LPNF19240027,122.816,CA,1924,VNC,,,VNC,,,0,0,0,,,,,,0,0,49.70193705
49951.28709,-379329.0451,,172,172,,,1924/00/00,,1920,0,0,,"
1924/00/00
172",LPNF19240203,172.821,CA,1924,VNC,,,VNC,,,0,0,0,,,,,,0,0,69.93797862
55501.51385,-400803.1603,,8626,8626,,,1925/00/00,,1920,0,0,,"
1925/00/00
8626",LPNF19250201,8622.799,CA,1925,VNC,,,VNC,,,0,0,0,,,,,,0,0,3489.522905
107730.8838,-392651.6289,,2620,2620,,,1925/00/00,,1920,0,0,,"
1925/00/00
2620",LPNF19250004,2620.615,CA,1925,VNC,,,VNC,,,0,0,0,,,,,,0,0,1060.525406
81212.3951,-392997.5262,,194,194,,,1926/00/00,,1920,0,0,,"
1926/00/00
194",LPNF19260002,194.343,CA,1926,VNC,,,VNC,,,0,0,0,,,,,,0,0,78.64778026
124695.2775,-416384.0763,Santa Susana-Vent. 1,648,648,,,7/18/1927,,1920,7,18,,"Santa Susana-Vent. 1
1927/07/18
648",GEOGDEPT6,649.099,CA,1927,VNC,,Santa Susana-Vent. 1,VNC,,,0,0,0,,,,,,0,0,262.6809551
94636.95502,-400052.323,,654,654,,,1927/00/00,,1920,0,0,,"
1927/00/00
654",LPNF19270207,654.77,CA,1927,VNC,,,VNC,,,0,0,0,,,,,,0,0,264.9761327
90798.31113,-398676.2777,,3360,3360,,,1927/00/00,,1920,0,0,,"
1927/00/00
3360",LPNF19270205,3359.83,CA,1927,VNC,,,VNC,,,0,0,0,,,,,,0,0,1359.675027
126447.0705,-416411.8968,,386,386,,,1927/00/00,,1920,0,0,,"
1927/00/00
386",CSULB2238,386.812,CA,1927,VNC,,,VNC,,,0,0,0,,,,,,0,0,156.5373706
126359.9602,-411175.1048,Russell Oil Well #60,1222,1222,,,11/20/1928,,1920,11,20,,"Russell Oil Well #60
1928/11/20
1222",GEOGDEPT7,1222.311,CA,1928,VNC,,Russell Oil Well #60,VNC,,,0,0,0,,,,,,0,0,494.6518202
117677.6579,-383595.6163,Ridge Fire #98,43463,43463,,,9/21/1928,,1920,9,21,,"Ridge Fire #98
1928/09/21
43463",GEOGDEPT17,43465.982,CA,1928,VNC,,Ridge Fire #98,VNC,,,0,0,0,,,,,,0,0,17590.05896
112387.0469,-386592.2026,,1665,1665,,,1928/00/00,,1920,0,0,,"
1928/00/00
1665",LPNF19280998,1665.165,CA,1928,VNC,,,VNC,,,0,0,0,,,,,,0,0,673.8683179
81301.58355,-393329.8388,,4781,4781,,,1928/00/00,,1920,0,0,,"
1928/00/00
4781",LPNF19280033,4780.21,CA,1928,VNC,,,VNC,,,0,0,0,,,,,,0,0,1934.482273
49098.80232,-390165.0525,,590,590,,,1928/00/00,,1920,0,0,,"
1928/00/00
590",LPNF19280019,590.138,CA,1928,VNC,,,VNC,,,0,0,0,,,,,,0,0,238.820485
93711.96113,-355268.8171,,1323,1323,,,1928/00/00,,1920,0,0,,"
1928/00/00
1323",LPNF19280009,1323.25,CA,1928,VNC,,,VNC,,,0,0,0,,,,,,0,0,535.5002517
126673.1012,-410459.6673,,1010,1010,,,1928/00/00,,1920,0,0,,"
1928/00/00
1010",CSULB1874,1010.663,CA,1928,VNC,,,VNC,,,0,0,0,,,,,,0,0,409.0009405
75025.29558,-400796.6161,29 Sulpher Mountain,19200,26518,,,9/16/1929,,1920,9,16,,"29 Sulpher Mountain
1929/09/16
19200",55VENT_CO,26510.448,CA,1929,VNC,,29 Sulpher Mountain,VNC,,,0,0,0,,,,,,0,0,10728.39769
81448.23024,-398122.2494,,5118,5118,,,1929/00/00,,1920,0,0,,"
1929/00/00
5118",LPNF19290204,5117.844,CA,1929,VNC,,,VNC,,,0,0,0,,,,,,0,0,2071.117803
88649.61706,-398362.2663,,49,49,,,1929/00/00,,1920,0,0,,"
1929/00/00
49",LPNF19290205,49.604,CA,1929,VNC,,,VNC,,,0,0,0,,,,,,0,0,20.0740861
109947.386,-395094.7442,Hopper Canyon,3400,2795,,,7/21/1929,,1920,7,21,,"
1929/00/00
2795",LPNF19290201,2795.246,CA,1929,VNC,,Hopper Canyon,VNC,,,0,0,0,,,,,,0,0,1131.196034
96735.12157,-393294.2996,,144,144,,,1929/00/00,,1920,0,0,,"
1929/00/00
144",LPNF19290027,144.094,CA,1929,VNC,,,VNC,,,0,0,0,,,,,,0,0,58.31280527
99441.64046,-436935.6971,Potrero No. 42,23000,8782,Calc'd acres less,,1930/11/00,,1930,11,0,,"Potrero No. 42
1930/11/00
23000",GCS48634685,8783.145,CA,1930,VNC,,Potrero No. 42,VNC,,,0,0,0,,,,,,0,0,3554.412853
117505.1332,-393167.2141,Leckler No. 57,153,153,,,7/4/1931,,1930,7,4,,"Leckler No. 57
1931/07/04
153",CSULB1443,153.194,CA,1931,VNC,,Leckler No. 57,VNC,,,0,0,0,,,,,,0,0,61.99553409
116168.9835,-427949.0728,Agoura No. 26,364,364,,,6/22/1931,,1930,6,22,,"Agoura No. 26
1931/06/22
364",CSULB3177,364.454,CA,1931,VNC,,Agoura No. 26,VNC,,,0,0,0,,,,,,0,0,147.4892326
88593.04166,-399022.7223,,68,68,,,1931/00/00,,1930,0,0,,"
1931/00/00
68",LPNF19310209,68.647,CA,1931,VNC,,,VNC,,,0,0,0,,,,,,0,0,27.78026136
111226.2318,-381340.8316,,711,711,,,1931/00/00,,1930,0,0,,"
1931/00/00
711",LPNF19310023,711.458,CA,1931,VNC,,,VNC,,,0,0,0,,,,,,0,0,287.9168307
84898.04679,-387173.569,Matilija,220000,220044,,,9/7/1932,,1930,9,7,,"Matilija
1932/09/07
220000",LPNF19320023,219967.175,CA,1932,VNC,,Matilija,VNC,,,0,0,0,,,,,,0,0,89017.55731
117697.0663,-394322.5697,Dominquez No. 57,98,98,,,6/24/1932,,1930,6,24,,"Dominquez No. 57
1932/06/24
98",CSULB1444,98.451,CA,1932,VNC,,Dominquez No. 57,VNC,,,0,0,0,,,,,,0,0,39.84157436
98512.00553,-399133.5641,,125,125,,,1932/00/00,,1930,0,0,,"
1932/00/00
125",LPNF19320201,125.129,CA,1932,VNC,,,VNC,,,0,0,0,,,,,,0,0,50.63796392
59954.98017,-406838.0492,Red Mountain,89,67,,,6/1/1933,,1930,6,1,,"Red Mountain
1933/06/01
89",120VENT_CO,67.497,CA,1933,VNC,,Red Mountain,VNC,,,0,0,0,,,,,,0,0,27.31524931
40612.95407,-372977.1336,,38242,38242,,,1933/00/00,,1930,0,0,,"
1933/00/00
38242",LPNF19330017,38217.416,CA,1933,VNC,,,VNC,,,0,0,0,,,,,,0,0,15466.0395
53850.37784,-406595.1728,Los Sauces,71,42,,,6/1/1934,,1930,6,1,,"Los Sauces
1934/06/01
71",7VENT_CO,42.964,CA,1934,VNC,,Los Sauces,VNC,,,0,0,0,,,,,,0,0,17.38698396
65779.06548,-412559.9924,Ventura Avenue,84,52,,,7/1/1935,,1930,7,1,,"Ventura Avenue
1935/07/01
84",114VENT_CO,52.932,CA,1935,VNC,,Ventura Avenue,VNC,,,0,0,0,,,,,,0,0,21.42099163
58942.46259,-410586.9151,Dulah,171,168,,,7/1/1935,,1930,7,1,,"Dulah
1935/07/01
171",9VENT_CO,168.016,CA,1935,VNC,,Dulah,VNC,,,0,0,0,,,,,,0,0,67.99358654
72258.41343,-394663.7707,San Antonio Creek,40,16,,,2/1/1935,,1930,2,1,,"San Antonio Creek
1935/02/01
40",12VENT_CO,16.453,CA,1935,VNC,,San Antonio Creek,VNC,,,0,0,0,,,,,,0,0,6.658249768
62738.38292,-414077.3482,Taylor Ranch,63,58,,,12/1/1936,,1930,12,1,,"Taylor Ranch
1936/12/01
63",115VENT_CO,58.69,CA,1936,VNC,,Taylor Ranch,VNC,,,0,0,0,,,,,,0,0,23.75119846
110382.6177,-394275.7219,Oil Ridge,500,284,,,10/10/1936,,1930,10,10,,"Oil Ridge
1936/10/10
500",176VENT_CO,284.212,CA,1936,VNC,,Oil Ridge,VNC,,,0,0,0,,,,,,0,0,115.0166783
113448.9554,-427403.1323,Medea Fire No. 23,141,141,,,6/20/1936,,1930,6,20,,"Medea Fire No. 23
1936/06/20
141",CSULB3176,141.087,CA,1936,VNC,,Medea Fire No. 23,VNC,,,0,0,0,,,,,,0,0,57.09570211
88493.58929,-401287.4989,Boosey,900,1031,,,1/26/1936,,1930,1,26,,"Boosey
1936/01/26
900",178VENT_CO,1031.427,CA,1936,VNC,,Boosey,VNC,,,0,0,0,,,,,,0,0,417.4035753
107080.6641,-385276.9916,,497,497,,,1936/00/00,,1930,0,0,,"
1936/00/00
497",LPNF19360031,497.943,CA,1936,VNC,,,VNC,,,0,0,0,,,,,,0,0,201.5103098
102717.3919,-369923.1173,,198,198,,,1936/00/00,,1930,0,0,,"
1936/00/00
198",LPNF19360027,198.085,CA,1936,VNC,,,VNC,,,0,0,0,,,,,,0,0,80.16199119
73681.15698,-397511.5366,Dennison,85,29,,,9/1/1937,,1930,9,1,,"Dennison
1937/09/01
85",130VENT_CO,29.344,CA,1937,VNC,,Dennison,VNC,,,0,0,0,,,,,,0,0,11.87509763
112965.8572,-390847.8222,,959,959,,,1937/00/00,,1930,0,0,,"
1937/00/00
959",LPNF19370999,959.915,CA,1937,VNC,,,VNC,,,0,0,0,,,,,,0,0,388.4639702
101718.9718,-375993.5011,,77,77,,,1937/00/00,,1930,0,0,,"
1937/00/00
77",LPNF19370030,77.21,CA,1937,VNC,,,VNC,,,0,0,0,,,,,,0,0,31.24586902
101129.9914,-374629.0657,,288,288,,,1937/00/00,,1930,0,0,,"
1937/00/00
288",LPNF19370009,288.416,CA,1937,VNC,,,VNC,,,0,0,0,,,,,,0,0,116.7177781
82878.43887,-400733.0601,La Cuesta,1682,1703,,,11/23/1938,,1930,11,23,,"La Cuesta
1938/11/23
1682",17VENT_CO,1702.864,CA,1938,VNC,,La Cuesta,VNC,,,0,0,0,,,,,,0,0,689.1247683
64653.74768,-411670.2752,Ventura River,277,286,,,11/1/1938,,1930,11,1,,"Ventura River
1938/11/01
277",113VENT_CO,285.971,CA,1938,VNC,,Ventura River,VNC,,,0,0,0,,,,,,0,0,115.7285271
62681.5902,-407181.4358,Red Mountain,1200,753,,,9/27/1938,,1930,9,27,,"Red Mountain
1938/09/27
1200",70VENT_CO,753.637,CA,1938,VNC,,Red Mountain,VNC,,,0,0,0,,,,,,0,0,304.9860272
122208.7184,-427436.6788,Bell Ranch No. 28,457,457,,,9/10/1938,,1930,9,10,,"Bell Ranch No. 28
1938/09/10
457",CSULB3144,457.644,CA,1938,VNC,,Bell Ranch No. 28,VNC,,,0,0,0,,,,,,0,0,185.2020053
65521.6552,-406770.1522,Weldon Canyon,83,58,,,7/1/1938,,1930,7,1,,"Weldon Canyon
1938/07/01
83",119VENT_CO,58.32,CA,1938,VNC,,Weldon Canyon,VNC,,,0,0,0,,,,,,0,0,23.60110713
88043.97532,-392354.7835,Edwards,4450,4772,,,11/22/1939,,1930,11,22,,"Edwards
1939/11/22
4450",110VENT_CO,4771.988,CA,1939,VNC,,Edwards,VNC,,,0,0,0,,,,,,0,0,1931.155183
61110.62511,-405072.3348,Ventura Avenue,47,32,,,11/1/1939,,1930,11,1,,"Ventura Avenue
1939/11/01
47",52VENT_CO,32.033,CA,1939,VNC,,Ventura Avenue,VNC,,,0,0,0,,,,,,0,0,12.96336625
73966.5913,-409873.8759,Harmon Canyon,1200,2333,,,9/20/1939,,1930,9,20,,"Harmon Canyon
1939/09/20
1200",56VENT_CO,2333.332,CA,1939,VNC,,Harmon Canyon,VNC,,,0,0,0,,,,,,0,0,944.2658405
69364.93007,-396470.0258,Ojai Avenue,39,24,,,6/1/1939,,1930,6,1,,"Ojai Avenue
1939/06/01
39",67VENT_CO,24.888,CA,1939,VNC,,Ojai Avenue,VNC,,,0,0,0,,,,,,0,0,10.07200917
91071.60728,-398265.8607,,166,166,,,1939/00/00,,1930,0,0,,"
1939/00/00
166",LPNF19390201,166.868,CA,1939,VNC,,,VNC,,,0,0,0,,,,,,0,0,67.52926501
96668.11734,-421415.3175,Camarillo Rifle Rang,1984,1411,,,10/18/1940,,1940,10,18,,"Camarillo Rifle Rang
1940/10/18
1984",165VENT_CO,1411.004,CA,1940,VNC,,Camarillo Rifle Rang,VNC,,,0,0,0,,,,,,0,0,571.0129916
